Gene,LA3475,LA1316,LA1589,LA1777,LA2172,LA3778,LA4117,LA0716
Solyc01g008110.3.1,102.0354662,137.3438371,245.3384646,73.33231136,154.132883,81.58949769,89.53592907,117.6501432
Solyc01g008120.3.1,10.23264339,8.767061464,9.57033687,10.57128125,7.54045385,9.876452948,9.409367515,11.27616652
Solyc01g008130.3.1,6.190908759,5.801735225,6.026493338,8.328455362,3.883856856,2.199346838,3.69788313,3.124551813
Solyc01g008140.3.1,48.22907492,25.79580411,37.23777325,30.79957077,30.00235013,24.81514273,37.04765375,27.9928576
Solyc01g008160.3.1,22.09901657,17.50343655,21.73320964,15.08550405,17.55814443,21.24959779,12.3032038,19.78729209
Solyc01g008170.3.1,71.50489415,49.03875685,72.78354432,60.97057888,48.12954239,52.99210449,31.39228988,54.56809853
Solyc01g008180.3.1,9.984246446,11.57538461,10.55553732,13.32552858,13.58455962,12.67027277,9.077539894,17.83703466
Solyc01g008190.3.1,1.93960023,1.723221813,1.687594444,1.257125338,1.122508649,3.723407459,0.551771897,1.979778259
Solyc01g008200.3.1,19.47779549,13.3729478,12.59291443,16.97119206,15.94757619,20.89707499,10.61615448,17.24250376
Solyc01g008230.3.1,44.22962346,29.44953391,48.69055556,38.97088547,28.29907691,46.31337312,36.48001503,39.543038
Solyc01g008250.3.1,4.57262592,4.302997428,2.836303418,1.885688006,3.752086832,1.506407716,4.530796795,4.849963274
Solyc01g008260.3.1,5.865005936,8.315628121,5.158836623,9.009398253,8.996851571,6.736898637,5.544163665,6.824039251
Solyc01g008270.3.1,13.47601994,9.384825461,11.69910017,18.605455,12.44596697,7.993699606,5.118665957,7.738956907
Solyc01g008280.3.1,11.57115677,12.99959671,9.083999364,14.0378996,14.94656756,15.78039405,19.48139492,14.79897211
Solyc01g008290.3.1,3.344428495,4.252940841,4.071793971,4.818980461,3.753388693,3.548994869,3.026745785,3.913892302
Solyc01g008310.3.1,7.382906311,7.076424795,5.846068694,5.531351486,5.566781324,5.42065028,6.865903887,5.740632603
Solyc01g008320.3.1,10.28449388,8.031995204,8.806500912,11.94269071,9.62711092,9.998346681,8.525820988,6.824689315
Solyc01g008330.3.1,2.658642763,4.238261984,4.007746408,2.278539674,3.427592515,2.226705992,3.579823357,3.436695191
Solyc01g008340.3.1,5.587248776,6.953250299,5.678634498,6.285626688,7.541674629,3.868448273,4.521276704,6.86363933
Solyc01g008360.3.1,38.83182171,47.03654026,44.2763109,28.59960143,51.12669225,26.06561181,39.74284724,48.00758368
Solyc01g008370.3.1,20.02506802,14.85263203,18.15592457,12.63410964,15.04159469,8.42817174,13.05664428,11.50907292
Solyc01g008440.3.1,5.107923541,4.42676267,4.951707976,9.742721367,7.012448078,10.52456172,7.289656279,7.011010832
Solyc01g008460.3.1,5.92211367,5.885239203,4.98166608,5.531351486,7.159023991,4.534860206,3.29785844,3.998172605
Solyc01g008470.3.1,6.860425709,6.400058871,8.069277135,8.799877363,7.655294214,5.80865105,9.5138998,7.783491967
Solyc01g008480.3.1,5.032666323,4.789351004,3.612155504,4.190417792,3.140645338,5.291004316,3.284054207,5.057286513
Solyc01g008485.1.1,6.303559047,2.395892753,3.128871024,2.514250675,4.398536763,2.597254683,0,3.296571459
Solyc01g008490.3.1,6.31793467,6.162046988,6.697114598,8.171314695,6.259880875,5.764145802,3.992313485,5.452973395
Solyc01g008493.1.1,2.461009092,2.613899493,3.683867929,4.399938682,1.946841506,2.741997107,2.392730374,2.584597317
Solyc01g008520.3.1,2.95992015,4.688615943,3.236960802,2.199969341,3.869681265,1.168764608,3.143433644,2.485708351
Solyc01g008530.3.1,6.974500492,6.036459342,4.876141406,6.180866243,10.74186164,8.093604033,5.129442213,3.165356139
Solyc01g008550.4.1,56.81865931,27.77987564,45.22390947,24.72346497,23.86397541,14.59918509,46.97220893,24.21444411
Solyc01g008560.3.1,8.294734324,6.40109356,8.098064869,2.514250675,12.05798336,5.241313479,8.908874705,6.694533468
Solyc01g008600.3.1,11.15512746,8.068266217,8.911497029,12.84063738,16.35503808,4.189039002,8.386286455,7.392230572
Solyc01g008660.3.1,10.65005215,9.239259197,12.22343763,13.51409738,11.02574052,8.003331258,12.54457917,11.7531455
Solyc01g008700.3.1,8.043838121,7.004851915,5.939364332,6.285626688,8.629889611,10.91604334,6.152527551,11.27588007
Solyc01g008730.3.1,9.102220312,8.654279056,7.938149343,12.57125338,9.627809205,9.915469144,9.975924478,10.77127755
Solyc01g008760.3.1,5.886342731,6.558397551,7.51401966,6.285626688,6.724542295,1.968367131,9.727408875,6.741776113
Solyc01g008770.3.1,7.85269127,6.640780504,6.330338948,7.039901891,7.444964542,5.399367332,6.502300354,6.776205418
Solyc01g008780.3.1,21.08781025,18.17514696,18.47312396,15.08550405,23.64855712,12.82313211,15.36710464,14.96576518
Solyc01g008790.3.1,2.607399364,5.643763024,3.370165836,1.676167117,2.595090391,1.502710097,4.17537804,1.914005851
Solyc01g008810.3.1,29.26466421,16.27662538,11.36028283,11.31412804,24.9384391,6.585934039,6.950104343,14.96562422
Solyc01g008820.3.1,10.93335851,6.660703756,7.405034802,8.730037067,7.33189664,8.639478014,6.083550544,8.357636178
Solyc01g008840.3.1,5.224067169,4.366695706,4.481167681,4.857075168,5.037811356,3.713090087,4.8491448,4.53382551
Solyc01g008850.3.1,11.25958537,12.06811463,1.821233762,8.799877363,5.477731534,12.81914123,4.145759811,4.849336583
Solyc01g008890.3.1,11.21919947,12.23287482,11.45780536,5.028501351,7.415788423,7.022507438,5.507008612,4.57879516
Solyc01g008900.3.1,2.671590071,3.739339292,2.543388385,2.304729786,2.673380196,2.187916108,2.808311236,2.879883452
Solyc01g008910.2.1,31.13627372,29.70026626,64.89407671,53.42782685,24.26525366,38.60331355,22.36758639,14.9902963
Solyc01g008930.4.1,19.2504834,9.290451424,7.615096003,8.171314695,17.797523,9.628508851,7.374544263,10.22628813
Solyc01g008950.3.1,169.3589286,126.9887745,126.9541732,157.7692299,183.8340753,110.6461473,115.2229397,127.579387
Solyc01g008960.3.1,45.76027187,49.06975472,41.41207167,75.31820501,59.91223326,32.87679368,46.47937782,23.3759697
Solyc01g008970.3.1,156.278274,78.06910076,113.0919965,78.69604614,75.91856035,56.2319636,92.63880942,94.74465211
Solyc01g008980.3.1,2.950345789,3.268820169,1.688115585,4.085657347,3.226533341,5.712200708,3.071834247,3.521427696
Solyc01g008990.3.1,9.325315052,11.79892445,7.706900632,15.08550405,13.71716349,11.54055752,11.29168823,9.952728679
Solyc01g009000.3.1,69.99150974,47.63583518,48.08930891,62.22770421,47.48607501,36.16541333,34.19874982,44.47253793
Solyc01g009010.3.1,7.626838325,5.050060185,6.961707995,8.276075139,7.206950592,11.17139544,5.045479878,13.89572448
Solyc01g009020.3.1,51.10397047,12.97527586,23.67517766,34.25666545,67.3702603,26.79838955,21.74957027,40.44588629
Solyc01g009030.3.1,4.189102255,5.874571303,6.130555257,4.871360683,8.029363167,5.097179227,3.014812552,5.78784698
Solyc01g009050.3.1,6.590966884,6.937815168,5.965174442,5.342782685,7.177584493,5.176483474,7.034992327,6.375696005
Solyc01g009060.3.1,17.51756702,18.93330501,14.56632361,27.8138981,20.37641692,23.49432967,22.64079474,21.56674945
Solyc01g009070.3.1,30.2060949,45.15953223,30.84985883,25.45678809,40.29332049,37.19674154,34.46243757,36.13938343
Solyc01g009090.3.1,24.61297772,24.37314431,23.03020625,31.15874944,19.63569712,18.83936952,20.25915724,20.17208842
Solyc01g009100.3.1,34.3032066,19.84212075,33.3146574,15.46264165,31.95092465,12.19389264,20.17961847,29.04376074
Solyc01g009120.3.1,4.462814911,6.992205392,2.805470257,5.23802224,10.5428469,8.468401759,11.79043826,11.5261183
Solyc01g009150.3.1,5.74039542,9.263098921,7.321486115,4.399938682,7.475982209,1.714188091,2.902058278,3.57152143
Solyc01g009160.2.1,27.44916179,17.93091886,8.337938158,5.028501351,77.09942726,22.69648674,64.44544934,35.57204829
Solyc01g009170.3.1,126.0268807,56.81612231,54.23455345,51.85642018,33.90860227,50.66566813,94.30082851,72.80290424
Solyc01g009180.3.1,7.706593017,8.118303306,6.843770644,6.734600023,7.670623751,4.629528581,7.344963763,6.503008065
Solyc01g009235.1.1,3.044049055,10.69500944,4.783468208,6.704668467,2.058932595,2.464956608,1.589864643,5.156137695
Solyc01g009280.3.1,6.036193195,5.054371293,4.670442236,6.364197022,5.066321111,5.254401115,5.132301535,6.086570733
Solyc01g009290.3.1,7.926759316,8.198811836,9.48586856,7.363162692,6.901319435,10.03931552,6.631009377,9.304987139
Solyc01g009300.3.1,8.892646837,9.495260107,12.34659656,10.68556537,3.659097723,8.58406055,4.018890659,7.908011678
Solyc01g009310.3.1,8.5364156,1.857614141,5.958361232,5.587223723,2.789436081,4.369610042,3.979641997,4.81232813
Solyc01g009380.3.1,6.003541217,6.320482123,6.319582084,4.399938682,9.021752795,3.754926434,3.021456846,2.799655398
Solyc01g009390.3.1,4.796239234,4.19286999,4.127007766,2.671391342,3.662097942,2.975750029,1.98157904,2.249373091
Solyc01g009420.3.1,20.04477058,35.29732658,21.1555197,68.09428912,16.81818065,51.38448426,27.9901149,52.88048451
Solyc01g009430.3.1,236.4693032,24.40294673,96.41531655,127.2839404,101.4504425,45.03869109,90.97492647,21.63371622
Solyc01g009450.2.1,12.89305281,10.60712302,10.17554393,16.55215028,12.04854956,15.77728296,7.317092864,11.4609206
Solyc01g009500.3.1,6.8642481,6.076409818,7.244055784,5.657064019,9.318437309,2.845887295,4.599817961,2.472878657
Solyc01g009520.3.1,38.33365132,32.05014431,38.38155335,22.15683408,32.89660486,15.26556513,15.38039323,30.55044743
Solyc01g009610.3.1,8.673645744,7.425613936,6.884451378,7.333231136,3.767389713,5.730102271,10.61086554,6.9620808
Solyc01g009620.3.1,6.33134195,2.336346779,6.12704854,3.142813344,9.914629164,3.183530404,4.586529374,5.758001507
Solyc01g009630.3.1,11.26476902,8.587918118,6.69360788,4.714220016,9.741397459,5.159337379,6.302833464,5.947436781
Solyc01g009750.3.1,31.19889617,10.82076819,33.56966933,20.95208896,24.93204805,17.06910159,20.66281894,22.46157327
Solyc01g009780.3.1,14.15644017,11.67608855,13.03392993,6.704668467,17.89592075,16.7821413,13.3059928,10.92182447
Solyc01g009820.3.1,17.5462469,7.609283642,13.3786389,19.48544273,13.40965556,28.19536065,14.57137915,24.17467776
Solyc01g009850.3.1,41.14457241,32.20851403,39.49102602,14.45694138,50.41500081,28.83358146,35.2808729,46.65872047
Solyc01g009860.3.1,10.734394,37.38499108,70.30837944,5.028501351,19.65450847,25.52952158,153.0212967,30.04948316
Solyc01g009970.3.1,5.927620725,5.329668796,4.069456159,3.142813344,3.450165184,3.495200966,2.695193496,4.094106023
Solyc01g009990.3.1,23.22723256,25.74315541,21.0528897,18.75211962,40.6327304,17.43709061,20.19057985,13.49514328
Solyc01g010020.3.1,6.908590576,21.92187951,10.26535817,8.799877363,7.024528815,3.68810165,12.88670934,9.129551254
Solyc01g010030.3.1,5.139632419,4.169003879,7.377781959,7.752272915,4.566229545,3.113008001,1.137128728,13.09368079
Solyc01g010050.3.1,105.8514681,77.38934488,93.80429068,41.48513614,79.79545259,92.36728842,73.24960203,69.37132087
Solyc01g010060.2.1,44.82492443,45.71030433,3.837686308,32.05669611,84.00675175,71.20211137,78.90734541,50.90975559
Solyc01g010135.1.1,9.632355315,6.077566927,7.213917478,1.571406672,5.984517342,9.745385312,6.328022164,8.175892271
Solyc01g010150.3.1,4.986795417,6.291512804,5.186463404,5.657064019,6.199592381,9.15545658,2.037311619,5.576371537
Solyc01g010190.2.1,55.40035235,13.42438954,63.79289836,3.771376013,23.09090659,4.67505843,19.21086415,11.2339754
Solyc01g010200.3.1,129.8660013,39.13622656,140.1795148,0.314281334,24.44111239,8.30012213,14.39089282,3.742775658
Solyc01g010250.3.1,23.08797106,11.55864238,14.35438539,12.1522116,18.28938169,15.25102332,12.32092192,7.679906001
Solyc01g010270.3.1,14.07738899,21.1145659,22.70341194,2.82853201,12.66405636,8.533875051,10.029872,17.13927655
Solyc01g010310.3.1,5.118546313,6.767036077,8.885921627,9.742721367,6.673840369,1.968367131,4.289421429,8.37000731
Solyc01g010390.3.1,8.66844299,4.614359685,7.173977047,4.938706684,8.011477262,7.631251157,9.316314318,7.027290735
Solyc01g010430.3.1,37.01870638,17.93769598,15.39881897,24.51394408,17.62326153,38.25782913,46.88950345,51.47301415
Solyc01g010440.3.1,41.43372043,33.39506192,27.49402753,41.01371414,28.92480943,40.4537906,16.64974629,15.39454608
Solyc01g010460.3.1,3.298275415,4.890056829,6.011424184,4.399938682,1.929443772,2.949777482,3.522851342,3.825597501
Solyc01g010480.3.1,6.000782911,2.893624783,3.545118702,3.771376013,2.902260949,4.548982529,4.827904739,3.059809082
Solyc01g010510.3.1,4.653495758,3.205507766,2.235056772,16.34262939,3.764087706,9.368783383,24.63298478,5.888252764
Solyc01g010520.3.1,17.51761047,2.717980326,4.508654995,6.390387133,5.252214987,15.16259935,4.992391768,6.913061505
Solyc01g010540.3.1,63.13742373,40.05197697,50.40335944,56.57064019,84.14943068,39.42131495,41.29720941,73.16972397
Solyc01g010570.3.1,16.98114615,6.506708884,10.81533202,8.590356474,9.474721018,6.626786276,9.622224544,8.251547864
Solyc01g010580.3.1,91.39552288,48.77707548,80.37352507,33.31382145,90.41151903,33.32205059,28.66331273,50.91232814
Solyc01g010590.2.1,5.383909812,6.556285896,4.806593079,4.399938682,10.02817006,5.723293565,2.765007834,5.575838255
Solyc01g010640.3.1,14.0891877,10.88379531,10.58910637,13.19981605,10.66981493,10.14795979,6.69544039,11.84789958
Solyc01g010650.3.1,19.23471682,7.215991961,14.06458988,11.47126871,8.127686938,9.64893497,8.334789904,6.372365693
Solyc01g010660.3.1,11.12263,8.618685879,6.447764067,9.009398253,6.959529969,33.53957233,15.58025025,11.39573102
Solyc01g010700.3.1,10.98497092,4.93761212,4.716431407,7.542752026,10.09537025,6.74176932,16.40956068,3.211663737
Solyc01g010750.3.1,90.30366832,49.86263057,40.17813859,59.55631287,62.65244869,35.66260168,63.75791527,41.32157714
Solyc01g010760.3.1,6.444074199,6.376171288,6.812738953,2.199969341,5.874112836,10.48938973,2.482973536,8.60391683
Solyc01g010770.3.1,8.999918547,5.352958766,7.183779171,8.171314695,8.117035279,22.58907736,3.395519366,12.5808387
Solyc01g010780.3.1,19.23871894,11.03825264,13.67190136,9.323679588,12.74839984,11.80095874,11.0697498,13.56870494
Solyc01g010810.3.1,4.679778418,5.226526867,3.468209513,4.085657347,5.097623747,3.157557857,2.915346866,3.902998083
Solyc01g010820.3.1,37.85352315,36.32703839,31.19777418,34.88522812,38.05833361,38.64768497,33.96788609,47.18035448
Solyc01g010830.3.1,4.448728739,1.985917871,3.19071106,4.242798015,5.925036687,4.889398852,3.553295862,4.714043369
Solyc01g010835.1.1,1.626821453,1.775261896,2.003808061,0.628562669,1.879345423,2.649199777,0.721547865,2.626303959
Solyc01g010860.3.1,16.27250724,12.60663331,12.94784321,12.25697204,15.55641129,13.40940783,13.47834699,12.28555029
Solyc01g010870.3.1,10.88339018,11.63426453,10.44100589,9.847481812,22.03000007,9.832591607,11.8178086,13.60044343
Solyc01g010880.3.1,3.583037332,3.079705852,6.611628549,4.399938682,9.411710542,4.871745948,5.448697803,3.592009631
Solyc01g010920.2.1,4.822949687,3.646919977,3.437550065,11.31412804,5.32125559,4.352295011,3.96315808,5.676653995
Solyc01g010930.3.1,1.296640972,1.479471243,2.481374635,4.399938682,1.061013002,2.274491264,2.265398397,2.767579478
Solyc01g010940.3.1,12.34108042,7.172659067,13.98313169,13.35695671,13.38984352,10.02831011,9.96620601,14.48921516
Solyc01g010950.3.1,5.586909371,4.662651277,4.907666493,7.66846456,7.733482809,7.594479751,7.284340844,5.21596615
Solyc01g010970.3.1,8.071494573,9.58088513,10.92844485,11.94269071,19.54203598,16.1607382,14.63762337,12.01218667
Solyc01g010990.2.1,16.70338152,16.84970095,15.33671836,33.94238412,24.10238949,23.18265911,16.02240829,23.44738122
Solyc01g011000.3.1,64.9375909,55.32766649,61.75563427,34.57094679,56.47981419,38.34781111,41.69721423,76.89807043
Solyc01g011030.3.1,22.2927913,21.6959298,22.07202698,0,21.46471602,18.94534714,9.088170764,18.19267391
Solyc01g011040.3.1,9.461575117,7.893805821,10.57658755,9.714150336,10.74671999,10.19146876,9.441714441,11.73290966
Solyc01g011080.3.1,15.61403747,7.209346075,17.52552539,15.71406672,18.81745597,13.56524311,12.57373457,17.79106042
Solyc01g011340.3.1,9.149104312,5.108758301,10.08538225,12.36173249,6.042503903,11.69521974,7.676941147,9.727502173
Solyc01g011350.3.1,6.282882007,4.709882271,5.222164739,9.177014965,5.247830025,7.386699376,4.376967131,5.520606818
Solyc01g014180.3.1,368.6961279,355.8817519,333.0592859,291.0245157,414.3017367,285.1566063,193.9289742,183.7578872
Solyc01g014230.3.1,7.308705172,7.621288476,5.171394251,12.57125338,8.684432102,9.129484033,12.69055491,15.75798401
Solyc01g014480.3.1,21.43597149,13.3987712,17.12434687,11.94269071,17.08868972,21.62985273,24.74702817,17.05581681
Solyc01g014490.3.1,3.735491312,4.442954947,5.148095666,8.171314695,5.225218909,7.524056812,7.370114734,7.201218695
Solyc01g014620.1.1,5.097694813,3.482972103,10.3126502,0,3.052236545,17.65781266,2.604950334,17.34806201
Solyc01g014840.3.1,3.753308488,3.911042612,3.868866897,5.657064019,3.375621237,11.42792061,32.75049763,4.881145499
Solyc01g014850.3.1,66.73290374,44.94384152,56.9380788,42.11369881,60.04723624,34.45122524,41.53085009,52.70639372
Solyc01g014860.3.1,5.116906895,3.260389524,4.808930891,1.885688006,3.332126901,6.667638512,3.199166223,6.647531593
Solyc01g015020.3.1,20.691677,25.41010287,31.45326958,23.88538142,25.19293114,18.30216643,23.72936425,24.01075039
Solyc01g016410.3.1,9.087113159,6.410488741,6.835863824,12.25697204,7.776252853,3.61018401,2.992301441,7.501639289
Solyc01g016470.3.1,26.28804517,16.20301263,23.99407652,8.590356474,25.88613031,4.79256603,15.03019718,21.56058241
Solyc01g016540.2.1,3.67398938,3.960242355,1.156243551,11.94269071,6.068789921,5.899554964,1.01865581,2.509118662
Solyc01g020240.3.1,4.810160431,7.267145071,3.573614052,5.761824464,8.997508389,5.76969223,7.730888667,7.231018346
Solyc01g020320.3.1,7.053186901,7.270165503,7.922732762,7.542752026,13.77319726,5.821637324,4.727149937,6.835966312
Solyc01g020440.3.1,6.120406968,6.775410065,6.128659683,5.154213884,8.132324029,5.567106365,1.004851576,5.889640069
Solyc01g020525.1.1,2.821693228,7.56913305,2.851893713,4.085657347,13.09062031,2.773516083,2.342352973,4.421505652
Solyc01g021640.3.1,3.516098481,4.254456909,4.377614059,2.723771565,3.050248175,2.949777482,2.557217403,1.856444735
Solyc01g021670.3.1,11.46170666,14.39973518,13.33238916,15.39978539,29.61594319,17.80431468,11.63738852,21.64624761
Solyc01g021675.1.1,15.01360251,15.44737015,9.818972186,18.85688006,34.56882847,10.31488793,10.19171456,25.68489291
Solyc01g022740.3.1,22.55880322,34.21062542,40.38275571,20.74256807,48.31761546,21.21983841,25.8531502,21.84600303
Solyc01g022750.3.1,34.25710045,31.80284718,35.19681344,24.19966275,39.1398513,25.13235972,25.88508255,36.77105289
Solyc01g028800.2.1,2.408223685,3.068807196,3.416763006,9.218919143,3.18854235,6.211225526,8.485095817,3.465923643
Solyc01g028810.3.1,41.15015947,38.84588366,32.11040783,26.66901609,40.99092914,32.07056518,25.16251489,24.78176879
Solyc01g028830.3.1,24.49153096,6.33174096,8.986476829,0.628562669,9.964567788,3.947827119,5.337232644,6.74236645
